lat,lng,label,status,lith,b_age,t_age,unit_name,map_source
32.452896269671285,-82.97329401176654,0,OK,Major:{clay},35.46,34.68,Twiggs Clay,133
31.495947935292513,-81.62235093486801,0,OK,Major:{fine alluvium},2.588,0.0,Stream alluvium,133
34.82801689432081,-84.27199766348417,0,OK,sedimentary,1000.0,541.0,Neoproterozoic sedimentary,7
32.44148779613682,-81.39018675930198,0,OK,Major:{fine alluvium},2.588,0.0117,Wicomico Shoreline Complex - marsh and lagoonal facies,133
32.09965111089553,-84.77130363074589,0,OK,Major:{sand},67.22,66.61,Providence Sand,133
31.71765396346744,-84.62814257381451,0,OK,"sand,mud,clay,chalk",41.3,40.425,Middle Eocene sedimentary,7
30.927472130082,-81.76364368354209,0,OK,Major:{fine alluvium},2.588,0.0117,Pamlico shoreline complex - marsh and lagoonal facies,133
32.96215170174181,-82.67754886015254,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
30.816455048953152,-82.04977003918596,0,OK,Major:{fine alluvium},2.588,0.0117,Penholoway shoreline complex - marsh and lagoonal facies,133
30.83580158839166,-82.0264232505863,0,OK,Major:{sand},2.588,0.0117,Penholoway shoreline complex - barrier island facies,133
32.58906501979616,-84.6995653582811,0,OK,"sand, mud, chalk, carbonate",96.87,85.625,Late Cretaceous sedimentary,7
30.99694339784015,-83.46669817708512,0,OK,"Major:{dolostone,sand,clay}",17.6463,17.0875,Hawthorn Formation,133
31.253907172083714,-82.27328853973091,0,OK,"Major:{sandstone,claystone}",17.6463,16.5288,Neogene undifferentiated,133
31.453191441823108,-83.90559978520824,0,OK,"Major:{sandstone,claystone}",17.6463,16.5288,Neogene undifferentiated,133
34.07371902131431,-83.46408918336657,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
34.60859102876962,-85.06443346606109,0,OK,"Major:{sandstone,shale}",440.8,426.3,Red Mountain Formation,133
32.242810373684854,-82.9009087728089,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
32.23854926664755,-84.72118175305636,0,OK,"Major:{clay,sand}, Minor:{limestone}, Incidental:{marl}",71.0833,70.0667,Ripley Formation,133
