lat,lng,site_name,dev_stat,label,status,lith,unit_name,map_source,n_mrds_records,age_span,b_age,t_age,age_mid,lith_metamorphic,lith_plutonic,lith_volcanic,lith_sedimentary,lith_unconsolidated,lith_schist,lith_gneiss,lith_quartz,lith_mafic,lith_felsic
31.167947297102845,-84.83541019876479,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
33.05729359201872,-82.81234725576768,,,0,OK,Major:{sand},Irwinton Sand,133,1,0.11699999999999733,34.992,34.875,34.933499999999995,0,0,0,0,1,0,0,0,0,0
34.69048604475432,-84.26475811662299,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
32.27837292641401,-82.29261444887632,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
32.29095813938282,-84.74269161665482,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
31.706618917594803,-82.52178181113132,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
32.2719999131453,-83.605581192543,,,0,OK,sedimentary,Oligocene sedimentary,7,1,10.869999999999997,33.9,23.03,28.465,0,0,0,1,0,0,0,0,0,0
33.88155590117029,-84.7721899795928,,,0,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
32.04970407453827,-83.66781145066476,,,0,OK,Major:{limestone},Suwannee Limestone and its residuum,133,1,5.556699999999999,31.9667,26.41,29.18835,0,0,0,1,0,0,0,0,0,0
32.9377875992889,-82.87025250678973,,,0,OK,Major:{sand},Irwinton Sand,133,1,0.11699999999999733,34.992,34.875,34.933499999999995,0,0,0,0,1,0,0,0,0,0
33.55891537290879,-84.8607087719246,,,0,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.345699033833235,-83.45770673767545,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
34.2022281894378,-83.84471416227916,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.35964363397209,-84.29864895818363,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
32.97327058271971,-82.13034285778019,,,0,OK,Major:{clay},Twiggs Clay,133,1,0.7800000000000011,35.46,34.68,35.07,0,0,0,0,1,0,0,0,0,0
31.725590616606453,-84.12973903280286,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
34.19082720210375,-83.0356298103459,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
32.449884379134204,-82.66518225896479,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
31.69552928089485,-84.75639374764324,,,0,OK,"sand,mud,clay,chalk",Middle Eocene sedimentary,7,1,0.875,41.3,40.425,40.8625,0,0,0,0,1,0,0,0,0,0
31.15536835618208,-81.62217910062148,,,0,OK,Major:{fine alluvium},Pamlico shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
33.20030344782043,-84.71674524290529,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
33.85603754843766,-84.56038181173442,,,0,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.70428750359007,-84.06515110871955,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
30.89975210501577,-82.78880605474738,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
33.15070114255643,-82.33292866614312,,,0,OK,Major:{sand},Irwinton Sand,133,1,0.11699999999999733,34.992,34.875,34.933499999999995,0,0,0,0,1,0,0,0,0,0
32.70809580286445,-82.46631873209442,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
33.24896527021904,-82.93820486083544,,,0,OK,mudstone-carbonate-sandstone-conglomerate,Paleozoic sedimentary and volcanic rocks,154,1,55.60000000000002,541.0,485.4,513.2,0,0,0,1,0,0,0,0,0,0
31.782601104228668,-84.14791569276633,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
32.3621725547459,-81.28152491531588,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.93167508127034,-85.15020687998107,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
32.92354823570628,-82.21263176336399,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,3.8263,17.6463,13.82,15.73315,0,0,0,1,0,0,0,0,0,0
30.552230514043437,-82.13700179454818,,,0,OK,Major:{sand},Wicomico Shoreline Complex - barrier island facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.398537558560065,-81.24382906010773,,,0,OK,Major:{sand},Wicomico Shoreline Complex - barrier island facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
31.350692723235163,-83.13423893511197,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
34.614426508715965,-84.07270306394334,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
31.749229300992923,-81.93241818965868,,,0,OK,Major:{fine alluvium},Stream alluvium,133,1,2.588,2.588,0.0,1.294,0,0,0,0,1,0,0,0,0,0
31.171305647297785,-83.2212676645171,,,0,OK,"Major:{sand,gravel}",Pleistocene-Pliocene sands and gravels,133,1,5.3213,5.333,0.0117,2.6723500000000002,0,0,0,0,1,0,0,0,0,0
31.37709503798448,-81.9464881587259,,,0,OK,Major:{fine alluvium},Penholoway shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.57624247824012,-84.3287948136051,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
32.67971566018793,-81.48275012201164,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,3.8263,17.6463,13.82,15.73315,0,0,0,1,0,0,0,0,0,0
32.97188555756629,-83.76954481248099,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
34.67353841981363,-84.87822239015543,,,0,OK,"Major:{shale,sandstone}",Conasauga Group; Lower unit; shale and sandstone unit,133,1,17.42500000000001,511.0,493.575,502.2875,0,0,0,1,0,0,0,0,0,0
31.895641744409453,-83.13333366910851,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
34.234826041101805,-83.3215294185888,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.643157447048576,-82.61851914669741,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
33.41521616210544,-83.56855594802452,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
30.76630125415189,-83.17357070455446,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
32.558513812177125,-83.17845748845045,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
30.649285565400017,-83.20825888875254,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
31.865802704216435,-82.22562541227155,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
33.09527323595784,-81.81378290151086,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,3.8263,17.6463,13.82,15.73315,0,0,0,1,0,0,0,0,0,0
32.47166440967095,-83.74458719705582,,,0,OK,sedimentary,Paleocene sedimentary,7,1,10.0,66.0,56.0,61.0,0,0,0,1,0,0,0,0,0,0
31.759084448360337,-83.08472019740921,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
34.96038228450623,-85.44562292572901,,,0,OK,sedimentary,Mississippian sedimentary,7,1,35.69999999999999,358.9,323.2,341.04999999999995,0,0,0,1,0,0,0,0,0,0
34.72043499396636,-83.78026138412476,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
30.941308685396084,-83.34467359670411,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
32.285357919240504,-84.38914895290598,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
33.76373703481492,-82.31551741859546,,,0,OK,sedimentary,Cambrian sedimentary,7,1,55.60000000000002,541.0,485.4,513.2,0,0,0,1,0,0,0,0,0,0
32.059060899501645,-83.53206454089619,,,0,OK,Major:{limestone},Suwannee Limestone and its residuum,133,1,5.556699999999999,31.9667,26.41,29.18835,0,0,0,1,0,0,0,0,0,0
33.823130745282626,-83.62454694927534,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
30.934328300899352,-84.41403136423277,,,0,OK,"Major:{dolostone,sand,clay}",Hawthorn Formation,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,1,0,0,0,0,0
31.89858742143325,-83.04251770664943,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
33.68453179327274,-83.51806068694937,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
33.263142088515494,-83.34672994470914,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
34.2453470512171,-82.83743675029785,,,0,OK,intrusive igneous rocks,Paleozoic intrusive rocks,154,1,84.90000000000003,443.8,358.9,401.35,0,1,0,0,0,0,0,0,0,0
31.24991284407922,-83.45660462601046,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
32.69909758534354,-83.10945357559721,,,0,OK,Major:{clay},Twiggs Clay,133,1,0.7800000000000011,35.46,34.68,35.07,0,0,0,0,1,0,0,0,0,0
32.811022366180865,-84.2699282205948,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
32.145150762946194,-83.7165948158137,,,0,OK,Major:{limestone},Suwannee Limestone and its residuum,133,1,5.556699999999999,31.9667,26.41,29.18835,0,0,0,1,0,0,0,0,0,0
33.48699246913834,-84.41930610675745,,,0,OK,plutonic: undivided granitic rocks,Mississippian-Pennsylvanian plutonic: undivided granitic rocks,7,1,60.0,358.9,298.9,328.9,0,1,0,0,0,0,0,0,0,1
34.3798207152661,-83.67945472271883,,,0,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
32.821055474003984,-83.41552070778098,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
33.016145088790594,-82.2372268933677,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,3.8263,17.6463,13.82,15.73315,0,0,0,1,0,0,0,0,0,0
33.52283804189397,-84.19926651745315,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
30.92624338668972,-81.8454941910205,,,0,OK,Major:{fine alluvium},Stream alluvium,133,1,2.588,2.588,0.0,1.294,0,0,0,0,1,0,0,0,0,0
33.491802775414044,-82.95804723609398,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
32.415115552456555,-82.48905529245947,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
31.95752241674556,-81.32249395601265,,,0,OK,Major:{fine alluvium},Pamlico shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.878629669221766,-84.99819726322549,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.55261763136391,-82.27255999756449,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
31.157247717963124,-83.29750437913407,,,0,OK,"Major:{dolostone,sand,clay}",Hawthorn Formation,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,1,0,0,0,0,0
32.48999043753775,-81.76077071487474,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
30.697657706378795,-82.15699186970727,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.452896269671285,-82.97329401176654,,,0,OK,Major:{clay},Twiggs Clay,133,1,0.7800000000000011,35.46,34.68,35.07,0,0,0,0,1,0,0,0,0,0
31.495947935292516,-81.62235093486801,,,0,OK,Major:{fine alluvium},Stream alluvium,133,1,2.588,2.588,0.0,1.294,0,0,0,0,1,0,0,0,0,0
34.82801689432081,-84.27199766348417,,,0,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
32.44148779613682,-81.39018675930198,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.09965111089553,-84.77130363074589,,,0,OK,Major:{sand},Providence Sand,133,1,0.6099999999999994,67.22,66.61,66.91499999999999,0,0,0,0,1,0,0,0,0,0
31.71765396346744,-84.62814257381451,,,0,OK,"sand,mud,clay,chalk",Middle Eocene sedimentary,7,1,0.875,41.3,40.425,40.8625,0,0,0,0,1,0,0,0,0,0
30.927472130082,-81.76364368354209,,,0,OK,Major:{fine alluvium},Pamlico shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.96215170174181,-82.67754886015254,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
30.816455048953152,-82.04977003918596,,,0,OK,Major:{fine alluvium},Penholoway shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
30.83580158839166,-82.0264232505863,,,0,OK,Major:{sand},Penholoway shoreline complex - barrier island facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.58906501979616,-84.6995653582811,,,0,OK,"sand, mud, chalk, carbonate",Late Cretaceous sedimentary,7,1,11.245000000000005,96.87,85.625,91.2475,0,0,0,1,1,0,0,0,0,0
30.99694339784015,-83.46669817708512,,,0,OK,"Major:{dolostone,sand,clay}",Hawthorn Formation,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,1,0,0,0,0,0
31.253907172083714,-82.27328853973091,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
31.453191441823108,-83.90559978520824,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
34.07371902131431,-83.46408918336657,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.60859102876962,-85.06443346606109,,,0,OK,"Major:{sandstone,shale}",Red Mountain Formation,133,1,14.5,440.8,426.3,433.55,0,0,0,1,0,0,0,0,0,0
32.242810373684854,-82.9009087728089,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
32.23854926664755,-84.72118175305636,,,0,OK,"Major:{clay,sand}, Minor:{limestone}, Incidental:{marl}",Ripley Formation,133,1,1.0165999999999968,71.0833,70.0667,70.57499999999999,0,0,0,1,1,0,0,0,0,0
33.666181605641576,-82.3699429496861,,,0,OK,mudstone-carbonate-sandstone-conglomerate,Paleozoic sedimentary and volcanic rocks,154,1,55.60000000000002,541.0,485.4,513.2,0,0,0,1,0,0,0,0,0,0
30.85789391664475,-82.34353975128505,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.389854989784425,-84.73926231777412,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
31.001924913554397,-84.01152055923818,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
31.71963508637832,-84.87704234601648,,,0,OK,"sand,mud,clay,chalk",Early Eocene sedimentary,7,1,6.949999999999996,56.8,49.85,53.325,0,0,0,0,1,0,0,0,0,0
31.77846456802476,-84.56448151929932,,,0,OK,"Major:{sand}, Minor:{marl}",Tuscahoma Sand,133,1,0.7199999999999989,56.8,56.08,56.44,0,0,0,1,1,0,0,0,0,0
31.5711612375482,-81.44669591434851,,,0,OK,Major:{fine alluvium},Pamlico shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.49734663857044,-82.73102327745029,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
33.39028187598518,-84.76438186879739,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
32.72314841985332,-82.95280152417665,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
31.29329299094338,-84.3864246677091,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
32.583451008598985,-82.11582370219429,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
34.09129581831254,-84.78624408761219,,,0,OK,sedimentary,Silurian-Devonian sedimentary,7,1,84.90000000000003,443.8,358.9,401.35,0,0,0,1,0,0,0,0,0,0
33.84841175436923,-83.77402562668803,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
33.15358139664148,-83.04647467442274,,,0,OK,Major:{sand},Irwinton Sand,133,1,0.11699999999999733,34.992,34.875,34.933499999999995,0,0,0,0,1,0,0,0,0,0
32.32156945525665,-82.48276744007431,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
32.338884961199355,-81.8742756207821,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
31.258669448598223,-81.65933630372564,,,0,OK,Major:{fine alluvium},Pamlico shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
33.3797663423194,-83.33577060081393,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
33.074555166560266,-83.18087406668292,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
31.076947323977777,-82.18402002622429,,,0,OK,sedimentary,Quaternary sedimentary,7,1,2.588,2.588,0.0,1.294,0,0,0,1,0,0,0,0,0,0
34.47033200329825,-84.35039475254715,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
32.068793675975,-81.53370341253212,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
31.880330972382403,-84.67235501482193,,,0,OK,"sand,mud,clay,chalk",Middle Eocene sedimentary,7,1,0.875,41.3,40.425,40.8625,0,0,0,0,1,0,0,0,0,0
34.61564079209451,-83.98390709533055,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
32.63496357791446,-84.89124346661453,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
34.79851318335733,-84.71531836779813,,,0,OK,"Major:{shale,sandstone}",Conasauga Group; Lower unit; shale and sandstone unit,133,1,17.42500000000001,511.0,493.575,502.2875,0,0,0,1,0,0,0,0,0,0
34.42194269020222,-83.07622379588824,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.3498226963749,-85.26852938795312,,,0,OK,"Major:{sandstone,shale,conglomerate}",Pennsylvanian undifferentiated,133,1,24.30000000000001,323.2,298.9,311.04999999999995,0,0,0,1,0,0,0,0,0,0
33.87043358422171,-83.38873791355037,,,0,OK,intrusive igneous rocks,Paleozoic intrusive rocks,154,1,84.90000000000003,443.8,358.9,401.35,0,1,0,0,0,0,0,0,0,0
33.69962665589293,-84.27574271581982,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.80432900579018,-84.25608666878477,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
31.763235752502677,-81.71258148375715,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.11479953851516,-83.16644033503766,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
31.285245688002984,-83.59005965953916,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
30.879240093450814,-81.71946807010221,,,0,OK,Major:{fine alluvium},Pamlico shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.93412338033075,-81.99852458667326,,,0,OK,Major:{clay},Twiggs Clay,133,1,0.7800000000000011,35.46,34.68,35.07,0,0,0,0,1,0,0,0,0,0
